tool_type,diameter_mm,flutes,operation,material,status,refusal_text,rpm,feed_mm_min,plunge_mm_min,stepover_mm,depth_per_pass_mm,r_axial_depth_mm,r_radial_width_mm,r_chip_load_mm,force_n,power_kw,chipload_bounds_min_mm,chipload_bounds_max_mm,support_arm,support_detail,lut_observation_id,lut_row_pass_role,lut_is_extrapolated,lut_evidence_grade,lut_row_kind,lut_source_id,chipload_source,vendor_source,diagnostic_ids,diagnostic_severities,feeds_warnings,suggest_warnings,cap_family,cap_role,cap_factor,cap_mm
BallNose,3.1750,2,Trace,hardwood,ok,,20051.0000,1248.0000,371.0000,,0.1667,0.1905,0.0635,0.0311,1.0926,,,,FormulaOnly,"repo-derived chipload formula k0*D^p*(1/H)^q (machine::ChipLoadFormula, feeds::calculate step 2); exponents per CREDITS.md 'Chipload column convention and scaling laws'; k0 uncited (code comment 'Shapeoko empirical data' only)",,,,,,,FormulaFallback,,feeds.long_tool_derate,Info,LongToolDerate,AggressivenessNotApplied;CutGeometryFieldNotHeld,Trace,Finish,,
BallNose,3.1750,2,Trace,mdf,refused,"Suggest has no basis for Trace with a ball nose in MDF: No published figure backs the formula for a ball-nose cutter on adaptive, pocket, contour or trace passes in MDF: the 1/4 in charts put it below half.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BallNose,3.1750,2,Trace,plywood_hardwood,refused,"Suggest has no basis for Trace with a ball nose in hardwood plywood: No published chipload exists for a ball-nose cutter on adaptive, pocket, contour or trace passes in plywood.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BallNose,3.1750,2,Drill,softwood,refused,"Suggest has no basis for Drill with a ball nose in softwood: No published wood figure exists for a plunge drill with a ball-nose cutter, and the drill multiplier 2.5 is unsourced.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Drill,Roughing,,
BallNose,3.1750,2,Drill,hardwood,refused,"Suggest has no basis for Drill with a ball nose in hardwood: No published wood figure exists for a plunge drill with a ball-nose cutter, and the drill multiplier 2.5 is unsourced.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Drill,Roughing,,
BallNose,3.1750,2,Drill,mdf,refused,"Suggest has no basis for Drill with a ball nose in MDF: No published wood figure exists for a plunge drill with a ball-nose cutter, and the drill multiplier 2.5 is unsourced.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Drill,Roughing,,
BallNose,3.1750,2,Drill,plywood_hardwood,refused,"Suggest has no basis for Drill with a ball nose in hardwood plywood: No published wood figure exists for a plunge drill with a ball-nose cutter, and the drill multiplier 2.5 is unsourced.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Drill,Roughing,,
BallNose,3.1750,2,Chamfer,softwood,refused,Chamfer needs a V-bit tool; this tool is a ball nose.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BallNose,3.1750,2,Chamfer,hardwood,refused,Chamfer needs a V-bit tool; this tool is a ball nose.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BallNose,3.1750,2,Chamfer,mdf,refused,Chamfer needs a V-bit tool; this tool is a ball nose.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BallNose,3.1750,2,Chamfer,plywood_hardwood,refused,Chamfer needs a V-bit tool; this tool is a ball nose.,,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BallNose,3.1750,2,DropCutter,softwood,ok,,21000.0000,1008.0000,476.0000,0.0790,,0.1905,0.0794,0.0240,0.5405,,0.0180,0.0300,VendorBacked,,amana-ball-softwood-parallel-3175-2f,Finish,false,C,Derived,amana_ball_nose_v7,"VendorLut { observation_id: ""amana-ball-softwood-parallel-3175-2f"" }",amana-ball-softwood-parallel-3175-2f,efficiency.very_fine_stepover;feeds.long_tool_derate,Info;Info,LongToolDerate,FinishEnvelopeAdvisory;AggressivenessNotApplied;CutGeometryFieldNotHeld,Parallel,Finish,,
BallNose,3.1750,2,DropCutter,hardwood,ok,,19000.0000,684.0000,371.0000,0.0790,,0.1905,0.0794,0.0180,1.0631,,0.0120,0.0240,VendorBacked,,amana-ball-hardwood-parallel-3175-2f,Finish,false,C,Derived,amana_ball_nose_v7,"VendorLut { observation_id: ""amana-ball-hardwood-parallel-3175-2f"" }",amana-ball-hardwood-parallel-3175-2f,efficiency.very_fine_stepover;feeds.long_tool_derate,Info;Info,LongToolDerate,FinishEnvelopeAdvisory;AggressivenessNotApplied;CutGeometryFieldNotHeld,Parallel,Finish,,
BallNose,3.1750,2,DropCutter,mdf,ok,,18500.0000,758.0000,373.0000,0.0790,,0.1905,0.0794,0.0205,0.9577,,0.0150,0.0260,VendorBacked,,amana-ball-mdf-parallel-3175-2f,Finish,false,C,Derived,amana_ball_nose_v7,"VendorLut { observation_id: ""amana-ball-mdf-parallel-3175-2f"" }",amana-ball-mdf-parallel-3175-2f,efficiency.very_fine_stepover;feeds.long_tool_derate,Info;Info,LongToolDerate,FinishEnvelopeAdvisory;AggressivenessNotApplied;CutGeometryFieldNotHeld,Parallel,Finish,,
BallNose,3.1750,2,DropCutter,plywood_hardwood,refused,"Suggest has no basis for 3D Finish with a ball nose in hardwood plywood: No agent judgement covers this tool family, operation family and material, so the formula has no checked basis.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Parallel,Finish,,
BallNose,3.1750,2,Adaptive3d,softwood,ok,,16429.0000,4000.0000,476.0000,0.2160,2.1650,4.7625,0.3175,0.1391,22.5492,0.0068,0.1014,0.1420,VendorBacked,,amana-ball-softwood-pocket-3175-2f-v7,Roughing,false,A,Exact,amana_ball_nose_v7,"VendorLut { observation_id: ""amana-ball-softwood-pocket-3175-2f-v7"" }",amana-ball-softwood-pocket-3175-2f-v7,feeds.long_tool_derate;feeds.rpm_lowered_for_ceiling;feeds.aggressiveness_engagement,Info;Info;Info,LongToolDerate;RpmLoweredForFeedCeiling,AxialDocClampedByEnvelope;EngagementReducedForAggressiveness;StrategyRewrote;FeedRescaledToFinalGeometry;RpmLoweredForFeedCeiling,Adaptive,Roughing,1.5000,4.7625
BallNose,3.1750,2,Adaptive3d,hardwood,ok,,18000.0000,3449.9044,371.0000,0.1920,2.1340,4.7625,0.2858,0.0958,38.2893,0.0131,0.0629,0.1048,VendorBacked,,amana-ball-hardwood-pocket-3175-2f-v7,Roughing,false,A,Exact,amana_ball_nose_v7,"VendorLut { observation_id: ""amana-ball-hardwood-pocket-3175-2f-v7"" }",amana-ball-hardwood-pocket-3175-2f-v7,feeds.long_tool_derate;feeds.aggressiveness_engagement,Info;Info,LongToolDerate,AxialDocClampedByEnvelope;EngagementReducedForAggressiveness;StrategyRewrote;FeedRescaledToFinalGeometry,Adaptive,Roughing,1.5000,4.7625
BallNose,3.1750,2,Adaptive3d,mdf,ok,,18000.0000,4000.0000,373.0000,0.2040,2.1530,4.7625,0.3016,0.1216,37.7526,0.0126,0.0886,0.1241,VendorBacked,,amana-ball-mdf-pocket-3175-2f-v7,Roughing,true,A,Exact,amana_ball_nose_v7,"VendorLut { observation_id: ""amana-ball-mdf-pocket-3175-2f-v7"" }",amana-ball-mdf-pocket-3175-2f-v7,feeds.long_tool_derate;feeds.aggressiveness_engagement,Info;Info,LongToolDerate,AxialDocClampedByEnvelope;EngagementReducedForAggressiveness;StrategyRewrote;FeedRescaledToFinalGeometry,Adaptive,Roughing,1.5000,4.7625
BallNose,3.1750,2,Adaptive3d,plywood_hardwood,refused,"Suggest has no basis for 3D Rough with a ball nose in hardwood plywood: No published chipload exists for a ball-nose cutter on adaptive, pocket, contour or trace passes in plywood.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Adaptive,Roughing,1.5000,4.7625
BallNose,3.1750,2,Waterline,softwood,ok,,20051.0000,1947.0000,476.0000,,0.6270,1.0000,0.3175,0.0486,3.3777,,,,FormulaOnly,"repo-derived chipload formula k0*D^p*(1/H)^q (machine::ChipLoadFormula, feeds::calculate step 2); exponents per CREDITS.md 'Chipload column convention and scaling laws'; k0 uncited (code comment 'Shapeoko empirical data' only)",,,,,,,FormulaFallback,,feeds.long_tool_derate;feeds.aggressiveness_engagement,Info;Info,LongToolDerate,EngagementReducedForAggressiveness;CutGeometryFieldNotHeld,Contour,SemiFinish,,
BallNose,3.1750,2,Waterline,hardwood,ok,,20051.0000,1248.0000,371.0000,,0.6300,1.0000,0.3175,0.0311,6.2329,,,,FormulaOnly,"repo-derived chipload formula k0*D^p*(1/H)^q (machine::ChipLoadFormula, feeds::calculate step 2); exponents per CREDITS.md 'Chipload column convention and scaling laws'; k0 uncited (code comment 'Shapeoko empirical data' only)",,,,,,,FormulaFallback,,feeds.long_tool_derate;feeds.aggressiveness_engagement,Info;Info,LongToolDerate,EngagementReducedForAggressiveness;CutGeometryFieldNotHeld,Contour,SemiFinish,,
BallNose,3.1750,2,Waterline,mdf,refused,"Suggest has no basis for Waterline with a ball nose in MDF: No published figure backs the formula for a ball-nose cutter on adaptive, pocket, contour or trace passes in MDF: the 1/4 in charts put it below half.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Contour,SemiFinish,,
BallNose,3.1750,2,Waterline,plywood_hardwood,refused,"Suggest has no basis for Waterline with a ball nose in hardwood plywood: No published chipload exists for a ball-nose cutter on adaptive, pocket, contour or trace passes in plywood.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Contour,SemiFinish,,
BallNose,3.1750,2,Pencil,softwood,ok,,20051.0000,1947.0000,476.0000,,,0.1905,0.0635,0.0486,0.5695,,,,FormulaOnly,"repo-derived chipload formula k0*D^p*(1/H)^q (machine::ChipLoadFormula, feeds::calculate step 2); exponents per CREDITS.md 'Chipload column convention and scaling laws'; k0 uncited (code comment 'Shapeoko empirical data' only)",,,,,,,FormulaFallback,,feeds.long_tool_derate,Info,LongToolDerate,AggressivenessNotApplied;CutGeometryFieldNotHeld,Trace,Finish,,
BallNose,3.1750,2,Pencil,hardwood,ok,,20051.0000,1248.0000,371.0000,,,0.1905,0.0635,0.0311,1.0926,,,,FormulaOnly,"repo-derived chipload formula k0*D^p*(1/H)^q (machine::ChipLoadFormula, feeds::calculate step 2); exponents per CREDITS.md 'Chipload column convention and scaling laws'; k0 uncited (code comment 'Shapeoko empirical data' only)",,,,,,,FormulaFallback,,feeds.long_tool_derate,Info,LongToolDerate,AggressivenessNotApplied;CutGeometryFieldNotHeld,Trace,Finish,,
BallNose,3.1750,2,Pencil,mdf,refused,"Suggest has no basis for Pencil Finish with a ball nose in MDF: No published figure backs the formula for a ball-nose cutter on adaptive, pocket, contour or trace passes in MDF: the 1/4 in charts put it below half.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BallNose,3.1750,2,Pencil,plywood_hardwood,refused,"Suggest has no basis for Pencil Finish with a ball nose in hardwood plywood: No published chipload exists for a ball-nose cutter on adaptive, pocket, contour or trace passes in plywood.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Trace,Finish,,
BallNose,3.1750,2,Scallop,softwood,ok,,17500.0000,1199.0000,476.0000,,,0.1905,1.1091,0.0343,0.6603,,0.0264,0.0422,VendorBacked,,amana-ball-hardwood-scallop-6000-2f,SemiFinish,false,C,Derived,amana_ball_nose_v7,"VendorLut { observation_id: ""amana-ball-hardwood-scallop-6000-2f"" }",amana-ball-hardwood-scallop-6000-2f,feeds.long_tool_derate,Info,LongToolDerate,FinishEnvelopeAdvisory;AggressivenessNotApplied;CutGeometryFieldNotHeld;CutGeometryFieldNotHeld,Scallop,Finish,,
BallNose,3.1750,2,Scallop,hardwood,ok,,17500.0000,771.0000,371.0000,,,0.1905,1.1091,0.0220,1.2096,,0.0170,0.0271,VendorBacked,,amana-ball-hardwood-scallop-6000-2f,SemiFinish,true,C,Derived,amana_ball_nose_v7,"VendorLut { observation_id: ""amana-ball-hardwood-scallop-6000-2f"" }",amana-ball-hardwood-scallop-6000-2f,feeds.long_tool_derate,Info,LongToolDerate,FinishEnvelopeAdvisory;AggressivenessNotApplied;CutGeometryFieldNotHeld;CutGeometryFieldNotHeld,Scallop,Finish,,
BallNose,3.1750,2,Scallop,mdf,refused,"Suggest has no basis for Scallop Finish with a ball nose in MDF: No agent judgement covers this tool family, operation family and material, so the formula has no checked basis.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Scallop,Finish,,
BallNose,3.1750,2,Scallop,plywood_hardwood,refused,"Suggest has no basis for Scallop Finish with a ball nose in hardwood plywood: No agent judgement covers this tool family, operation family and material, so the formula has no checked basis.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Scallop,Finish,,
BallNose,3.1750,2,UnifiedFinish,softwood,ok,,17500.0000,1199.0000,476.0000,,,0.1905,1.1091,0.0343,0.6603,,0.0264,0.0422,VendorBacked,,amana-ball-hardwood-scallop-6000-2f,SemiFinish,false,C,Derived,amana_ball_nose_v7,"VendorLut { observation_id: ""amana-ball-hardwood-scallop-6000-2f"" }",amana-ball-hardwood-scallop-6000-2f,feeds.long_tool_derate,Info,LongToolDerate,FinishEnvelopeAdvisory;AggressivenessNotApplied;CutGeometryFieldNotHeld;CutGeometryFieldNotHeld,Scallop,Finish,,
BallNose,3.1750,2,UnifiedFinish,hardwood,ok,,17500.0000,771.0000,371.0000,,,0.1905,1.1091,0.0220,1.2096,,0.0170,0.0271,VendorBacked,,amana-ball-hardwood-scallop-6000-2f,SemiFinish,true,C,Derived,amana_ball_nose_v7,"VendorLut { observation_id: ""amana-ball-hardwood-scallop-6000-2f"" }",amana-ball-hardwood-scallop-6000-2f,feeds.long_tool_derate,Info,LongToolDerate,FinishEnvelopeAdvisory;AggressivenessNotApplied;CutGeometryFieldNotHeld;CutGeometryFieldNotHeld,Scallop,Finish,,
BallNose,3.1750,2,UnifiedFinish,mdf,refused,"Suggest has no basis for Unified Finish with a ball nose in MDF: No agent judgement covers this tool family, operation family and material, so the formula has no checked basis.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Scallop,Finish,,
BallNose,3.1750,2,UnifiedFinish,plywood_hardwood,refused,"Suggest has no basis for Unified Finish with a ball nose in hardwood plywood: No agent judgement covers this tool family, operation family and material, so the formula has no checked basis.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Scallop,Finish,,
BallNose,3.1750,2,SteepShallow,softwood,ok,,20051.0000,1947.0000,476.0000,0.1590,,1.0000,0.1588,0.0486,3.1786,,,,FormulaOnly,"repo-derived chipload formula k0*D^p*(1/H)^q (machine::ChipLoadFormula, feeds::calculate step 2); exponents per CREDITS.md 'Chipload column convention and scaling laws'; k0 uncited (code comment 'Shapeoko empirical data' only)",,,,,,,FormulaFallback,,feeds.long_tool_derate,Info,LongToolDerate,AggressivenessNotApplied;CutGeometryFieldNotHeld,Contour,Finish,,
BallNose,3.1750,2,SteepShallow,hardwood,ok,,20051.0000,1248.0000,371.0000,0.1590,,1.0000,0.1588,0.0311,5.9777,,,,FormulaOnly,"repo-derived chipload formula k0*D^p*(1/H)^q (machine::ChipLoadFormula, feeds::calculate step 2); exponents per CREDITS.md 'Chipload column convention and scaling laws'; k0 uncited (code comment 'Shapeoko empirical data' only)",,,,,,,FormulaFallback,,feeds.long_tool_derate,Info,LongToolDerate,AggressivenessNotApplied;CutGeometryFieldNotHeld,Contour,Finish,,
BallNose,3.1750,2,SteepShallow,mdf,refused,"Suggest has no basis for Steep/Shallow with a ball nose in MDF: No published figure backs the formula for a ball-nose cutter on adaptive, pocket, contour or trace passes in MDF: the 1/4 in charts put it below half.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Contour,Finish,,
BallNose,3.1750,2,SteepShallow,plywood_hardwood,refused,"Suggest has no basis for Steep/Shallow with a ball nose in hardwood plywood: No published chipload exists for a ball-nose cutter on adaptive, pocket, contour or trace passes in plywood.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Contour,Finish,,
BallNose,3.1750,2,RampFinish,softwood,ok,,21000.0000,1008.0000,476.0000,,0.5000,0.5000,0.0794,0.0240,1.4186,,0.0180,0.0300,VendorBacked,,amana-ball-softwood-parallel-3175-2f,Finish,false,C,Derived,amana_ball_nose_v7,"VendorLut { observation_id: ""amana-ball-softwood-parallel-3175-2f"" }",amana-ball-softwood-parallel-3175-2f,feeds.long_tool_derate,Info,LongToolDerate,AggressivenessNotApplied;CutGeometryFieldNotHeld,Parallel,Finish,,
BallNose,3.1750,2,RampFinish,hardwood,ok,,19000.0000,684.0000,371.0000,,0.5000,0.5000,0.0794,0.0180,2.7904,,0.0120,0.0240,VendorBacked,,amana-ball-hardwood-parallel-3175-2f,Finish,false,C,Derived,amana_ball_nose_v7,"VendorLut { observation_id: ""amana-ball-hardwood-parallel-3175-2f"" }",amana-ball-hardwood-parallel-3175-2f,feeds.long_tool_derate,Info,LongToolDerate,AggressivenessNotApplied;CutGeometryFieldNotHeld,Parallel,Finish,,
BallNose,3.1750,2,RampFinish,mdf,ok,,18500.0000,758.0000,373.0000,,0.5000,0.5000,0.0794,0.0205,2.5137,,0.0150,0.0260,VendorBacked,,amana-ball-mdf-parallel-3175-2f,Finish,false,C,Derived,amana_ball_nose_v7,"VendorLut { observation_id: ""amana-ball-mdf-parallel-3175-2f"" }",amana-ball-mdf-parallel-3175-2f,feeds.long_tool_derate,Info,LongToolDerate,AggressivenessNotApplied;CutGeometryFieldNotHeld,Parallel,Finish,,
BallNose,3.1750,2,RampFinish,plywood_hardwood,refused,"Suggest has no basis for Ramp Finish with a ball nose in hardwood plywood: No agent judgement covers this tool family, operation family and material, so the formula has no checked basis.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Parallel,Finish,,
BallNose,3.1750,2,SpiralFinish,softwood,ok,,17500.0000,1199.0000,476.0000,0.0790,,0.1905,0.0794,0.0343,0.5557,,0.0264,0.0422,VendorBacked,,amana-ball-hardwood-scallop-6000-2f,SemiFinish,false,C,Derived,amana_ball_nose_v7,"VendorLut { observation_id: ""amana-ball-hardwood-scallop-6000-2f"" }",amana-ball-hardwood-scallop-6000-2f,efficiency.very_fine_stepover;feeds.long_tool_derate,Info;Info,LongToolDerate,FinishEnvelopeAdvisory;AggressivenessNotApplied;CutGeometryFieldNotHeld,Scallop,Finish,,
BallNose,3.1750,2,SpiralFinish,hardwood,ok,,17500.0000,771.0000,371.0000,0.0790,,0.1905,0.0794,0.0220,1.0751,,0.0170,0.0271,VendorBacked,,amana-ball-hardwood-scallop-6000-2f,SemiFinish,true,C,Derived,amana_ball_nose_v7,"VendorLut { observation_id: ""amana-ball-hardwood-scallop-6000-2f"" }",amana-ball-hardwood-scallop-6000-2f,efficiency.very_fine_stepover;feeds.long_tool_derate,Info;Info,LongToolDerate,FinishEnvelopeAdvisory;AggressivenessNotApplied;CutGeometryFieldNotHeld,Scallop,Finish,,
BallNose,3.1750,2,SpiralFinish,mdf,refused,"Suggest has no basis for Spiral Finish with a ball nose in MDF: No agent judgement covers this tool family, operation family and material, so the formula has no checked basis.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Scallop,Finish,,
BallNose,3.1750,2,SpiralFinish,plywood_hardwood,refused,"Suggest has no basis for Spiral Finish with a ball nose in hardwood plywood: No agent judgement covers this tool family, operation family and material, so the formula has no checked basis.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Scallop,Finish,,
BallNose,3.1750,2,RadialFinish,softwood,ok,,21000.0000,1008.0000,476.0000,,,0.1905,0.0794,0.0240,0.5405,,0.0180,0.0300,VendorBacked,,amana-ball-softwood-parallel-3175-2f,Finish,false,C,Derived,amana_ball_nose_v7,"VendorLut { observation_id: ""amana-ball-softwood-parallel-3175-2f"" }",amana-ball-softwood-parallel-3175-2f,feeds.long_tool_derate,Info,LongToolDerate,FinishEnvelopeAdvisory;AggressivenessNotApplied;CutGeometryFieldNotHeld;CutGeometryFieldNotHeld,Parallel,Finish,,
BallNose,3.1750,2,RadialFinish,hardwood,ok,,19000.0000,684.0000,371.0000,,,0.1905,0.0794,0.0180,1.0631,,0.0120,0.0240,VendorBacked,,amana-ball-hardwood-parallel-3175-2f,Finish,false,C,Derived,amana_ball_nose_v7,"VendorLut { observation_id: ""amana-ball-hardwood-parallel-3175-2f"" }",amana-ball-hardwood-parallel-3175-2f,feeds.long_tool_derate,Info,LongToolDerate,FinishEnvelopeAdvisory;AggressivenessNotApplied;CutGeometryFieldNotHeld;CutGeometryFieldNotHeld,Parallel,Finish,,
BallNose,3.1750,2,RadialFinish,mdf,ok,,18500.0000,758.0000,373.0000,,,0.1905,0.0794,0.0205,0.9577,,0.0150,0.0260,VendorBacked,,amana-ball-mdf-parallel-3175-2f,Finish,false,C,Derived,amana_ball_nose_v7,"VendorLut { observation_id: ""amana-ball-mdf-parallel-3175-2f"" }",amana-ball-mdf-parallel-3175-2f,feeds.long_tool_derate,Info,LongToolDerate,FinishEnvelopeAdvisory;AggressivenessNotApplied;CutGeometryFieldNotHeld;CutGeometryFieldNotHeld,Parallel,Finish,,
BallNose,3.1750,2,RadialFinish,plywood_hardwood,refused,"Suggest has no basis for Radial Finish with a ball nose in hardwood plywood: No agent judgement covers this tool family, operation family and material, so the formula has no checked basis.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Parallel,Finish,,
BallNose,3.1750,2,HorizontalFinish,softwood,ok,,21000.0000,1008.0000,476.0000,0.0790,,0.1905,0.0794,0.0240,0.5405,,0.0180,0.0300,VendorBacked,,amana-ball-softwood-parallel-3175-2f,Finish,false,C,Derived,amana_ball_nose_v7,"VendorLut { observation_id: ""amana-ball-softwood-parallel-3175-2f"" }",amana-ball-softwood-parallel-3175-2f,efficiency.very_fine_stepover;feeds.long_tool_derate,Info;Info,LongToolDerate,FinishEnvelopeAdvisory;AggressivenessNotApplied;CutGeometryFieldNotHeld,Parallel,Finish,,
BallNose,3.1750,2,HorizontalFinish,hardwood,ok,,19000.0000,684.0000,371.0000,0.0790,,0.1905,0.0794,0.0180,1.0631,,0.0120,0.0240,VendorBacked,,amana-ball-hardwood-parallel-3175-2f,Finish,false,C,Derived,amana_ball_nose_v7,"VendorLut { observation_id: ""amana-ball-hardwood-parallel-3175-2f"" }",amana-ball-hardwood-parallel-3175-2f,efficiency.very_fine_stepover;feeds.long_tool_derate,Info;Info,LongToolDerate,FinishEnvelopeAdvisory;AggressivenessNotApplied;CutGeometryFieldNotHeld,Parallel,Finish,,
BallNose,3.1750,2,HorizontalFinish,mdf,ok,,18500.0000,758.0000,373.0000,0.0790,,0.1905,0.0794,0.0205,0.9577,,0.0150,0.0260,VendorBacked,,amana-ball-mdf-parallel-3175-2f,Finish,false,C,Derived,amana_ball_nose_v7,"VendorLut { observation_id: ""amana-ball-mdf-parallel-3175-2f"" }",amana-ball-mdf-parallel-3175-2f,efficiency.very_fine_stepover;feeds.long_tool_derate,Info;Info,LongToolDerate,FinishEnvelopeAdvisory;AggressivenessNotApplied;CutGeometryFieldNotHeld,Parallel,Finish,,
BallNose,3.1750,2,HorizontalFinish,plywood_hardwood,refused,"Suggest has no basis for Horizontal Finish with a ball nose in hardwood plywood: No agent judgement covers this tool family, operation family and material, so the formula has no checked basis.",,,,,,,,,,,,,Refused,,,,,,,,,,,,,,Parallel,Finish,,
BallNose,3.1750,2,ProjectCurve,softwood,ok,,21000.0000,1008.0000,476.0000,,,0.1905,0.0635,0.0240,0.5368,,0.0180,0.0300,VendorBacked,,amana-ball-softwood-parallel-3175-2f,Finish,false,C,Derived,amana_ball_nose_v7,"VendorLut { observation_id: ""amana-ball-softwood-parallel-3175-2f"" }",amana-ball-softwood-parallel-3175-2f,feeds.long_tool_derate,Info,LongToolDerate,ProjectCurveDepthInfeasible;AggressivenessNotApplied;CutGeometryFieldNotHeld;CutGeometryFieldNotHeld,Trace,Finish,,
